,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
6955,0.0651,0.7340000000000001,166991,0.5710000000000001,1,0NTLVDuMzv9HIDsahKnioC,0.0,1,0.44299999999999995,-5.916,1,All That,66,2018-02-16,0.2439949970121604,134.871,0.36,2018,2010s,Db,Major,Db Major,1.0,0.02998726287383354,0.8469814423302796,0.5525439282890399,0.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Oliver Tree,Atlantic
6956,0.0171,0.687,164188,0.816,1,3IxyYgcTYye9jrZ3HQMohV,1.04e-06,6,0.221,-6.246,0,Bury Me Alive,68,2020-05-26,0.124,104.061,0.677,2020,2020s,F#,Minor,F# Minor,0.5082071416153668,0.029468034184994347,0.8418134836739488,0.4263205116124725,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Oliver Tree,Atlantic
6957,0.203,0.878,157557,0.647,1,08zAFXhfyIxq9359NHksdP,0.00185,10,0.335,-4.566,0,Do Not Disturb (feat. Lil Yachty & Offset),64,2018-04-13,0.0659,131.02700000000002,0.212,2018,2010s,Bb,Minor,Bb Minor,0.2700875051004248,0.0282397054530312,0.8681230913789053,0.5367957032418239,0.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Smokepurpp,Interscope
6958,0.004220000000000001,0.792,202963,0.45399999999999996,1,0ibOcbkp2XG46Do8jcy0bL,0.0,9,0.285,-6.752999999999999,1,Nephew (feat. Lil Pump),63,2018-07-27,0.2439949970121604,161.993,0.674,2018,2010s,A,Major,A Major,1.0,0.036650728587327486,0.8338736199201315,0.6636582258256143,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Smokepurpp,Interscope
6959,0.00518,0.7090000000000001,178872,0.585,1,6Qc9j5wJeyUmC3cRJ3ZEWF,0.0,0,0.124,-5.886,0,Off My Chest (feat. Lil Pump),66,2020-05-14,0.0903,130.02,0.35600000000000004,2020,2020s,C,Minor,C Minor,0.37008955554731954,0.03218810342042593,0.8474512567535823,0.5326701926740438,0.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Smokepurpp,Interscope
6960,0.0214,0.794,159522,0.366,1,2INqEk4ko5AsGVLBsiKiQe,0.0,7,0.0964,-10.051,1,Audi.,68,2017-09-29,0.135,122.993,0.278,2017,2010s,G,Major,G Major,0.5532900332102784,0.028603702732221,0.7822253543183776,0.5038817490198327,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Smokepurpp,Interscope
6961,0.0741,0.9079999999999999,140491,0.625,1,4lFBfri98nc9yDjQKVaQZ0,0.0,1,0.182,-4.519,1,Bestie (feat. Kodak Black),68,2019-01-28,0.19,101.993,0.613,2019,2010s,Db,Major,Db Major,0.7787044911848362,0.0250783937142764,0.8688591339754131,0.4178482615090274,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bhad Bhabie,Atlantic
6962,0.0843,0.907,161160,0.557,1,2xB64x7pRS8Qa9uuZktOnA,0.0,1,0.0934,-6.8820000000000014,0,Babyface Savage (feat. Tory Lanez),66,2019-01-10,0.2439949970121604,139.922,0.425,2019,2010s,Db,Minor,Db Minor,1.0,0.028907126418385328,0.8318534178999295,0.5732370304517578,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bhad Bhabie,Atlantic
6963,0.16,0.9279999999999999,105131,0.355,1,3yjpv3Rk2gkHhfhgBjiUKS,0.00032900000000000003,8,0.094,-9.181000000000001,1,Hi Bich,64,2018-09-18,0.12300000000000001,120.042,0.0715,2018,2010s,Ab,Major,Ab Major,0.5041086969249203,0.018528295092316377,0.7958499725941587,0.49179199560819536,0.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bhad Bhabie,Atlantic
6964,0.485,0.855,133691,0.562,1,3nQQotHU6YtE0Z4kiMNoW8,7.89e-06,9,0.11199999999999999,-7.099,0,Geek'd (feat. Lil Baby),72,2018-09-18,0.2439949970121604,164.053,0.193,2018,2010s,A,Minor,A Minor,1.0,0.02381875936389947,0.8284550935713726,0.6720977012671504,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bhad Bhabie,Atlantic
6965,0.0351,0.82,151851,0.603,1,3hv6ndi7uFT9L9wrhQCsqY,0.0159,8,0.122,-7.18,1,Gucci Flip Flops (feat. Lil Yachty),69,2018-09-18,0.2439949970121604,159.976,0.177,2018,2010s,Ab,Major,Ab Major,1.0,0.02718272404078844,0.8271865946284551,0.6553949141918384,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bhad Bhabie,Atlantic
6966,0.0104,0.8009999999999999,115610,0.693,1,3e39X4Q74yJzsYUEeyf4ws,0.0,0,0.376,-4.002,1,OFF THE RIP,64,2019-09-27,0.2439949970121604,164.084,0.602,2019,2010s,C,Major,C Major,1.0,0.02046942867431635,0.8769556025369979,0.6722247030820473,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6967,0.203,0.871,170192,0.555,1,3ekxXNSH4mgUnMprSnopls,0.0,1,0.11800000000000001,-5.968,1,SHUT UP,66,2020-02-06,0.2439949970121604,129.97299999999998,0.248,2020,2020s,Db,Major,Db Major,1.0,0.030580217220238917,0.846167097329888,0.5324776415353291,0.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6968,0.00331,0.915,137947,0.511,1,2Yp9qysxGcSZocXOiv3hYs,0.0,6,0.0752,-7.482,0,Today - Intro,60,2018-06-01,0.2439949970121604,140.036,0.619,2018,2010s,F#,Minor,F# Minor,1.0,0.024607142274958915,0.8224571294338737,0.5737040693839593,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6969,0.00366,0.802,118360,0.738,1,6B4KWBeFdHrpVezjTqggWr,0.0,0,0.223,-5.287000000000001,0,Taking It Out,63,2019-03-01,0.16699999999999998,151.07,0.484,2019,2010s,C,Minor,C Minor,0.6844402633045665,0.02097883962483643,0.8568318847388615,0.6189085218217796,0.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6970,0.102,0.92,204573,0.622,1,0SsTkfOhM7e87trwjEqBQN,0.0,9,0.35,-6.388,1,Pony,63,2019-03-01,0.2439949970121604,119.962,0.815,2019,2010s,A,Major,A Major,1.0,0.036948965543813786,0.8395896954036489,0.49146424898910657,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6971,0.00245,0.914,153863,0.655,1,4LH1gsNA3wUS6QKkGZoJN8,0.0,6,0.0817,-5.332999999999998,0,XXL,62,2019-09-27,0.2439949970121604,143.975,0.705,2019,2010s,F#,Minor,F# Minor,1.0,0.027555427616223496,0.8561115026231306,0.5898414935413432,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6972,0.23399999999999999,0.507,181853,0.705,0,30UFKKWSOC2Xr6KfWcyvsI,0.0,11,0.111,-8.064,1,ROCKSTAR (feat. Roddy Ricch),64,2020-04-17,0.2439949970121604,89.772,0.46,2020,2020s,B,Major,B Major,1.0,0.032740304890789704,0.8133427296217994,0.3677808686104773,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6973,0.0805,0.887,140973,0.7559999999999999,1,7MNafieQviBWZ8lEtSf8nS,0.0,1,0.337,-3.909,1,4x (feat. Stunna 4 Vegas),58,2018-11-02,0.23800000000000002,130.168,0.574,2018,2010s,Db,Major,Db Major,0.9754298363262686,0.025167679560876646,0.8784120272492366,0.533276523919358,0.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6974,0.243,0.733,191920,0.574,1,3GX2hFAekmSduZzcS52OnR,0.0,1,0.231,-6.409,0,iPHONE (with Nicki Minaj),62,2019-09-27,0.2439949970121604,159.987,0.305,2019,2010s,Db,Minor,Db Minor,1.0,0.03460511945038448,0.839260825307337,0.6554399793519631,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6975,0.0552,0.943,139500,0.654,1,7vxGCUPJhe0fXfBkwVPFcP,0.0,1,0.0893,-5.175,1,REALLY (feat. Stunna 4 Vegas),61,2019-09-27,0.2439949970121604,100.09100000000001,0.608,2019,2010s,Db,Major,Db Major,1.0,0.024894820531743526,0.8585858585858587,0.41005608564019164,0.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6976,0.0387,0.6759999999999999,214893,0.664,1,0WoAkdHmgPmEXfiBox1flk,0.0,8,0.0475,-4.435,1,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",62,2019-09-27,0.2439949970121604,161.86700000000005,0.838,2019,2010s,Ab,Major,Ab Major,1.0,0.03886064591085642,0.8701746143606609,0.6631420249005496,0.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6977,0.0492,0.8240000000000001,102840,0.8590000000000001,1,1N7CHs4eGjgr3gjyUgq75Y,0.0,2,0.28,-5.6679999999999975,1,Carpet Burn,61,2019-03-01,0.2439949970121604,77.973,0.903,2019,2010s,D,Major,D Major,1.0,0.01810390946044674,0.850865241562916,0.31944233912762043,0.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6978,0.18899999999999997,0.769,159715,0.787,1,6Ozh9Ok6h4Oi1wUSLtBseN,0.0,11,0.129,-3.909,1,BOP,86,2019-09-27,0.2439949970121604,126.77,0.836,2019,2010s,B,Major,B Major,1.0,0.02863945411893023,0.8784120272492366,0.519355486273562,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6979,0.0608,0.8759999999999999,163320,0.662,1,2gwkD6igEhQbDQegRCcdoB,0.0,2,0.127,-6.482,0,Suge,82,2019-03-01,0.2439949970121604,75.445,0.8440000000000001,2019,2010s,D,Minor,D Minor,1.0,0.029307245564975645,0.8381176102106335,0.3090855459644149,0.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6980,0.113,0.768,144935,0.652,1,0fySG6A6qLE8IvDpayb5bM,0.0,1,0.107,-2.708,0,VIBEZ,82,2019-09-27,0.2439949970121604,154.187,0.777,2019,2010s,Db,Minor,Db Minor,1.0,0.02590160181031685,0.8972202646621252,0.6316783494680264,0.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6981,0.0794,0.816,136366,0.5820000000000001,1,2FvD20Z8aoWIePi7PoN8sG,5.84e-06,8,0.0916,-4.141,1,TOES (feat. Lil Baby & Moneybagg Yo),82,2019-09-27,0.2439949970121604,160.004,0.542,2019,2010s,Ab,Major,Ab Major,1.0,0.024314277288496278,0.8747787957090284,0.6555096255085194,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6982,0.247,0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.10099999999999999,-7.956,1,ROCKSTAR (feat. Roddy Ricch),99,2020-04-17,0.16399999999999998,89.977,0.4970000000000001,2020,2020s,B,Major,B Major,0.672144929233227,0.03271807604931246,0.8150340615456895,0.3686207193218923,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6983,0.19699999999999998,0.747,204547,0.6890000000000001,1,4Aykm3xrOFSHrAnv80KUhh,0.0,11,0.0884,-7.246,1,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,77,2020-06-12,0.242,89.90100000000002,0.75,2020,2020s,B,Major,B Major,0.9918236150880545,0.036944149294827054,0.826153002897189,0.368309360033758,0.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6984,0.187,0.836,139890,0.624,1,1gVCEnryJhkdQcuC0Kbvor,0.0,4,0.138,-6.75,0,FIND MY WAY,82,2020-04-17,0.184,103.0,0.7,2020,2020s,E,Minor,E Minor,0.7541138230421571,0.024967064266544558,0.8339206013624618,0.4219737720768075,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6985,0.16899999999999998,0.8959999999999999,212093,0.72,1,0oT9ElXYSxvnOOagP9efDq,0.0,0,0.252,-6.2620000000000005,0,JUMP (feat. YoungBoy Never Broke Again),79,2020-04-17,0.2439949970121604,140.1,0.966,2020,2020s,C,Minor,C Minor,1.0,0.03834197294305415,0.8415629159815207,0.5739662666792303,0.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6986,0.0944,0.915,118547,0.612,1,5gNOINI5dXZVom2b36LMOd,0.0,1,0.115,-4.535,1,PICK UP (feat. Quavo),80,2020-04-17,0.2439949970121604,129.93,0.758,2020,2020s,Db,Major,Db Major,1.0,0.021013479569471798,0.868608566282985,0.5323014777275689,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6987,0.128,0.755,141827,0.772,1,3WyRgi8CzQnhzO0xw79tTS,0.0,6,0.157,-5.585,1,Goin Baby,75,2019-03-01,0.2439949970121604,132.906,0.6779999999999999,2019,2010s,F#,Major,F# Major,1.0,0.025325874816056335,0.8521650614673871,0.5444936519576716,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6988,0.204,0.611,203773,0.6970000000000001,0,6S7nlWAa5K3KoPfAWc85hc,0.0,11,0.0905,-7.017,1,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,37,2020-06-12,0.2439949970121604,89.838,0.735,2020,2020s,B,Major,B Major,1.0,0.03680077326729885,0.8297392529950669,0.3680512595712255,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6989,0.0219,0.852,157693,0.73,1,7f1zjZG77S891Uv4O68yfk,0.0,1,0.336,-5.803,1,Baby Sitter (feat. Offset),74,2019-03-01,0.0579,92.506,0.39399999999999996,2019,2010s,Db,Major,Db Major,0.23729994757685272,0.028264898140038738,0.8487510766580535,0.3789816093178364,0.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6990,0.1,0.6729999999999999,170853,0.715,1,1AdXchAT6hBUm5d6y4nKjI,0.0,3,0.115,-5.239,0,21,69,2018-11-02,0.0891,155.99200000000005,0.7120000000000001,2018,2010s,Eb,Minor,Eb Minor,0.3651714219187837,0.03070266108870938,0.8575835878161461,0.6390731325612171,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6991,0.0342,0.862,172800,0.685,1,77KMttn3Lic7ZQKDlPqp8v,0.0,0,0.204,-7.699,0,INTRO,71,2019-09-27,0.242,100.024,0.672,2019,2010s,C,Minor,C Minor,0.9918236150880545,0.031063324041677595,0.8190588051053168,0.40978159784670476,0.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6992,0.115,0.932,111173,0.578,1,16oi4OiKmkO51l60F5R9kR,0.0,9,0.115,-4.478,1,LIGHTSKIN SH*T (feat. Future & jetsonmade),72,2020-04-17,0.2439949970121604,129.991,0.623,2020,2020s,A,Major,A Major,1.0,0.019647517260695406,0.8695012136872602,0.5325513845246241,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6993,0.0289,0.768,215053,0.635,1,3oHiR89Y8gn6xt3YGAAzFj,0.0,10,0.312,-4.925,1,NASTY (feat. Ashanti & Megan Thee Stallion),71,2020-04-17,0.15,160.99200000000005,0.64,2020,2020s,Bb,Major,Bb Major,0.6147667035669759,0.038890284366159406,0.8625009787800486,0.6595572962542661,0.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6994,0.121,0.833,149613,0.589,1,5rFGVn8fCFjnRwCebW0XbS,0.0,9,0.299,-6.3839999999999995,0,DROP (feat. A Boogie wit da Hoodie & London On Da Track),72,2020-04-17,0.231,96.455,0.536,2020,2020s,A,Minor,A Minor,0.946740723493143,0.026768156147237918,0.8396523373267559,0.3951600018026064,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6995,0.0348,0.732,168373,0.7070000000000001,1,57crda5Lx9OVaYCzb4Wrnd,0.0,11,0.39899999999999997,-5.849,0,CAN'T STOP,70,2020-04-17,0.2439949970121604,140.04,0.8320000000000001,2020,2020s,B,Minor,B Minor,1.0,0.03024326503151309,0.8480306945423224,0.5737204567149137,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6996,0.195,0.835,217467,0.466,1,6ChpgWt7s2ksM1Y3l0D9sk,0.0,6,0.3720000000000001,-8.949,0,SAD SH*T,70,2020-04-17,0.2439949970121604,124.885,0.562,2020,2020s,F#,Minor,F# Minor,1.0,0.03933745456054322,0.799483204134367,0.5116329565612825,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6997,0.071,0.828,132813,0.5379999999999999,0,19eeh4pgEGHdSTc26U1y89,0.0,0,0.11599999999999999,-6.067,0,CHAMPION,70,2020-04-17,0.2439949970121604,145.071,0.56,2020,2020s,C,Minor,C Minor,1.0,0.023656118340424335,0.8446167097329889,0.5943316222228595,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
6998,0.025,0.873,151600,0.682,1,0eBOVXdnrVQ0rITgKXBAA7,0.0,11,0.0685,-5.869,0,Walker Texas Ranger,64,2018-11-02,0.2439949970121604,157.94299999999996,0.799,2018,2010s,B,Minor,B Minor,1.0,0.02713622871403188,0.8477174849267873,0.6470660532342445,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
6999,0.0242,0.815,183145,0.76,1,2TsD9kSbgYx5fSNRsoNURE,0.0,6,0.203,-4.632,1,POP STAR (feat. Kevin Gates),67,2019-09-27,0.2439949970121604,81.53699999999998,0.7290000000000001,2019,2010s,F#,Major,F# Major,1.0,0.03297963541736132,0.8670894996476393,0.3340434510080256,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
7000,0.0243,0.81,79360,0.754,1,0rrVn0KMlLHtAklzUrrfoj,0.0,5,0.255,-6.138,0,Next Song,64,2018-11-02,0.2439949970121604,148.091,0.68,2018,2010s,F,Minor,F Minor,1.0,0.013754466144733468,0.843504815597839,0.6067040570934611,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
7001,0.0273,0.8740000000000001,216678,0.7140000000000001,1,1CCDIow4pPYyJYzhtTUYz2,0.0,5,0.35600000000000004,-4.9460000000000015,1,RAW SHIT (feat. Migos),67,2019-09-27,0.233,130.046,0.85,2019,2010s,F,Major,F Major,0.954937612874036,0.03919129992783036,0.8621721086837366,0.5327767103252475,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DaBaby,Interscope
7002,0.00206,0.951,159093,0.638,1,3QSLoxRguKgK0knOG7EGyn,0.0,1,0.113,-5.614,1,TALK ABOUT IT,68,2020-04-17,0.2439949970121604,123.948,0.439,2020,2020s,Db,Major,Db Major,1.0,0.02852423462393987,0.8517109075248611,0.5077942242852052,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
7003,0.0375,0.775,88667,0.8320000000000001,1,2ulB68v8LGCfQMk0giZZ5S,0.0,1,0.078,-3.6289999999999996,1,AMAZING GRACE,66,2020-04-17,0.2439949970121604,153.6,0.9620000000000001,2020,2020s,Db,Major,Db Major,1.0,0.015478498041639066,0.8827969618667294,0.6292735086504624,0.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DaBaby,Interscope
7004,0.129,0.551,128052,0.59,1,1ji27xS6hNf2LEZQNXGTdT,0.0,2,0.0907,-9.441,1,Love Won’t Change,65,2019-10-11,0.2439949970121604,86.20700000000002,0.205,2019,2010s,D,Major,D Major,1.0,0.02277418905481484,0.7917782475922011,0.3531756598973335,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J.I the Prince of N.Y,Interscope
7005,0.363,0.8059999999999999,142289,0.368,1,18wBygantQ9hYTzPgpSVTk,0.0,5,0.11,-12.745,0,Blame on Me,64,2019-10-11,0.2439949970121604,81.03399999999998,0.457,2019,2010s,F,Minor,F Minor,1.0,0.02541145585574371,0.7400360191057866,0.33198274414050494,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J.I the Prince of N.Y,Interscope
7006,0.36200000000000004,0.624,188291,0.619,1,16wLw9iFIrk607LWq2qVpr,1.4599999999999999e-05,0,0.14,-6.999,0,Proud Of Me,63,2020-04-10,0.20600000000000002,87.838,0.557,2020,2020s,C,Minor,C Minor,0.8442796062319804,0.03393288223604362,0.8300211416490486,0.3598575940940059,0.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,J.I the Prince of N.Y,Interscope
7007,0.0626,0.635,212193,0.552,1,4Xn8PVqeNCfW6gVxPWTZGM,0.0,5,0.083,-8.959,0,Love Scars,63,2019-12-13,0.2439949970121604,129.649,0.267,2019,2010s,F,Minor,F Minor,1.0,0.03836049697761852,0.7993265993265993,0.5311502677280195,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J.I the Prince of N.Y,Interscope
7008,0.156,0.815,151641,0.5670000000000001,1,2dzja72gQodveSpguIQGJl,0.0,10,0.0884,-4.6530000000000005,0,Need Me,79,2019-10-11,0.135,95.03399999999999,0.732,2019,2010s,Bb,Minor,Bb Minor,0.5532900332102784,0.027143823568203274,0.8667606295513273,0.3893384024810419,0.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J.I the Prince of N.Y,Interscope
7009,0.171,0.5770000000000001,142710,0.7340000000000001,1,6kiIVIbmwEw6JvIZc7UG0E,0.0,8,0.12,-8.484,0,Perfect Time,66,2019-12-06,0.2439949970121604,94.12200000000001,0.254,2019,2010s,Ab,Minor,Ab Minor,1.0,0.025489442041259695,0.8067653276955603,0.38560209102342985,0.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7010,0.16399999999999998,0.738,135849,0.657,1,7AOtINPzQ4N4JVXk7ygZZz,0.0,3,0.163,-8.737,0,Intro,65,2019-12-06,0.109,159.01,0.716,2019,2010s,Eb,Minor,Eb Minor,0.4467304712586692,0.024218508029798504,0.80280322605904,0.6514373737663413,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7011,0.27899999999999997,0.8759999999999999,170995,0.44299999999999995,1,47FhiQXgLU47HDBYUDlHsd,0.0,2,0.105,-8.995,1,Roll Dice,65,2019-12-06,0.17800000000000002,153.029,0.496,2019,2010s,D,Major,D Major,0.7295231548994783,0.03072896521779078,0.798762822018636,0.6269342171567162,0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
