,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Major,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1920s,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
3336,0.00203,0.508,145467,0.9420000000000001,0,5joQhLd0l0jc1S0U9TkmsG,0.0011099999999999999,11,0.363,-4.303999999999999,1,Soul Kitchen,28,1980-04-26,0.0442,101.277,0.836,1980,1980s,B,Major,B Major,0.1811512553177356,0.02600014967419928,0.8722261373424164,0.4149149292681828,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,Fat Possum
3337,0.0167,0.621,145000,0.769,0,4A5OgrRxYQ2k1MB30m6Oyy,0.0,2,0.0842,-5.7360000000000015,1,Los Angeles,28,1980-04-26,0.0289,92.646,0.722,1980,1980s,D,Major,D Major,0.11844505155390403,0.025913642432783688,0.8498003288700963,0.3795551659012418,0.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,Fat Possum
3338,0.0017,0.349,207333,0.639,0,0TmZXYaeEptuqhznOcDI6H,0.0006940000000000001,0,0.32899999999999996,-6.702000000000001,1,White Girl,27,1981-05-05,0.0269,136.42600000000002,0.648,1981,1980s,C,Major,C Major,0.11024816217301102,0.037460228897790306,0.8346723044397464,0.5589145031975781,0.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,Fat Possum
3339,0.00125,0.494,182653,0.888,0,4nXaTn2GtlF3VETcECzOLp,0.8909999999999999,4,0.0906,-3.753,1,Wait a Minute,30,1980-02-15,0.0511,157.784,0.688,1980,1980s,E,Major,E Major,0.20943052368181647,0.03288849716730463,0.8808550622504111,0.6464146568288057,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3340,0.256,0.584,187200,0.8420000000000001,0,0p6wGaIcp8eN72Naz49VIh,0.011000000000000001,2,0.0745,-3.785,1,Taking Too Long,29,1981-05-17,0.0318,77.565,0.6579999999999999,1981,1980s,D,Major,D Major,0.1303305411561989,0.033730785018946385,0.8803539268655549,0.3177708313702677,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3341,1.27e-05,0.28600000000000003,627107,0.6729999999999999,0,2Dj59k8Rar55hTbzwCt2bK,0.855,0,0.0711,-5.75,1,Youth of America,30,1981-05-17,0.0343,184.265,0.28,1981,1980s,C,Major,C Major,0.14057665288231516,0.11521930975001445,0.8495810821392217,0.7549028845799313,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3342,0.000145,0.34700000000000003,184240,0.721,0,3mOevne8BigZil9ehpRrA2,0.915,2,0.11,-6.66,0,Up Front,28,1980-02-15,0.0864,188.77700000000002,0.594,1980,1980s,D,Minor,D Minor,0.3541056212545782,0.03318247359584113,0.8353300446323703,0.7733877938965387,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3343,0.0035399999999999997,0.34600000000000003,236187,0.863,0,3kcfmeOGNP3SkHjG1XzFyA,0.879,11,0.0927,-2.687,0,Doom Town,28,1983-03-01,0.0385,79.171,0.423,1983,1980s,B,Minor,B Minor,0.1577901205821905,0.042805153830992634,0.8975491347584371,0.324350344748475,0.28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3344,0.00141,0.456,179467,0.675,0,66VNavquXkrFWc2Tu316EI,0.249,9,0.124,-5.561,0,Window Shop for Love,30,1980-02-15,0.0408,170.956,0.589,1980,1980s,A,Minor,A Minor,0.16721654337021746,0.032298321426083916,0.8525409130060293,0.7003781376617737,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3345,3.2e-05,0.434,108693,0.905,0,6WtNzeccOZvqNITuJByJWV,0.946,1,0.0993,-4.513999999999999,1,Let's Go Away,25,1980-02-15,0.0353,88.705,0.9620000000000001,1980,1980s,Db,Major,Db Major,0.14467509757276167,0.019188121203499116,0.868937436379297,0.3634095480783806,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3346,0.113,0.494,202080,0.616,0,4PkTIePqv2jCSle1vlUaBX,0.7709999999999999,9,0.113,-9.292,1,Alien Boy,26,1980-02-15,0.0419,165.442,0.578,1980,1980s,A,Major,A Major,0.1717248325297086,0.036487161362124126,0.7941116592279384,0.6777882019410795,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3347,0.000479,0.4370000000000001,257533,0.765,0,2PrNewxXFJGNVFuTYEV8d0,0.8690000000000001,4,0.376,-3.352,0,So Young,26,1983-03-01,0.0286,83.185,0.359,1983,1980s,E,Minor,E Minor,0.11721551814677009,0.04675929424910232,0.8871349150418919,0.34079503136125466,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3348,0.0215,0.441,215493,0.574,0,1508dFpGGrNB9qn1OQoRkR,0.353,11,0.11199999999999999,-8.527000000000001,0,Potential Suicide,25,1980-02-15,0.0642,150.83700000000005,0.615,1980,1980s,B,Minor,B Minor,0.2631201491266657,0.038971790118242616,0.8060919270221596,0.6179539597936837,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3349,1.6e-05,0.446,119400,0.892,0,5Au77CKyZnl3WnopMx6QdM,0.57,9,0.374,-6.035,1,Tragedy,25,1980-02-15,0.0315,89.545,0.715,1980,1980s,A,Major,A Major,0.12910100774906497,0.021171489584305845,0.8451178451178453,0.36685088757881285,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3350,3.43e-05,0.25,265947,0.618,0,3h27YD93ShGmMwuDTAsnEw,0.7140000000000001,7,0.16,-6.202000000000001,1,No Fair,25,1981-05-17,0.0372,90.387,0.20800000000000002,1981,1980s,G,Major,G Major,0.15246214248461,0.04831790651734813,0.8425025448281263,0.3703004207447223,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3351,2.37e-05,0.255,178147,0.904,0,7jrTFoRwbi6AFqfraUd2KJ,0.836,0,0.23,-6.3329999999999975,1,Don't Know What I Am,24,1980-02-15,0.08199999999999999,185.75400000000002,0.267,1980,1980s,C,Major,C Major,0.3360724646166135,0.03205380416983428,0.8404510218463708,0.7610030685277214,0.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3352,0.00772,0.3720000000000001,174760,0.9259999999999999,0,3efInTGHxTidy7TkKXBBJU,0.7290000000000001,2,0.133,-2.6289999999999996,1,Can This Be,24,1981-05-17,0.0318,90.13600000000001,0.893,1981,1980s,D,Major,D Major,0.1303305411561989,0.03142639511913918,0.8984574426434893,0.36927211572733126,0.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3353,0.00912,0.439,245973,0.912,0,5rj4SmUDAe43tGtBgNgZnu,0.765,9,0.11699999999999999,-4.419,1,Romeo,24,1983-03-01,0.0471,109.645,0.4370000000000001,1983,1980s,A,Major,A Major,0.19303674492003045,0.04461791585346155,0.8704251820530892,0.4491972256248694,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3354,0.0146,0.35,245067,0.721,0,4Av6uLF5s1A1mvSCP8fLR6,0.365,4,0.33899999999999997,-5.729,1,D-7,40,1980-02-15,0.0447,91.514,0.218,1980,1980s,E,Major,E Major,0.18320047766295883,0.044450088100308385,0.8499099522355337,0.3749175512411355,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3355,3.2299999999999986e-05,0.435,394120,0.757,0,59RkLuqY3LSqK3rJGds6cP,0.784,9,0.20800000000000002,-4.274,0,When It's Over,43,1981-05-17,0.0265,85.522,0.33299999999999996,1981,1980s,A,Minor,A Minor,0.10860878429683242,0.0720607173395337,0.8726959517657192,0.3503693294713857,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3356,0.00595,0.39399999999999996,229667,0.862,0,3pxtyYq7JSibCIHzbJZdJK,0.317,9,0.179,-2.373,0,Over the Edge,40,1983-03-01,0.0326,82.321,0.622,1983,1980s,A,Minor,A Minor,0.1336092969085561,0.04159738677739593,0.9024665257223398,0.3372553678750958,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3357,6.75e-05,0.486,107907,0.93,0,39NiB3VrlRX1RAvAMwv37y,0.275,4,0.132,-3.842,1,Mystery,35,1980-02-15,0.0551,81.058,0.8440000000000001,1980,1980s,E,Major,E Major,0.22582430244360252,0.019042522291823193,0.8794612794612795,0.33208106812623167,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3358,8.68e-06,0.228,157827,0.9520000000000001,0,3obapaJgTQOm7ATIDBSm0c,0.9259999999999999,4,0.0765,-4.994,0,Return of the Rat,34,1980-02-15,0.055999999999999994,188.80200000000002,0.8190000000000001,1980,1980s,E,Minor,E Minor,0.22951290266500435,0.028289720346354987,0.8614204056064522,0.773490214715004,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3359,0.0033,0.456,158053,0.695,0,3JxGBrNcvunLiznL1JJzZN,0.7140000000000001,5,0.131,-5.51,1,Is This Real?,31,1980-02-15,0.0324,162.911,0.858,1980,1980s,F,Major,F Major,0.1327896079704668,0.028331584664470458,0.8533395975256441,0.667419118279658,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wipers,Sub Pop
3360,0.153,0.637,221000,0.38299999999999995,0,1EaZZUka3r2yUCjge7ZrZQ,0.00762,2,0.168,-12.741,1,The Sinking Feeling,28,1983-01-01,0.0724,152.454,0.7190000000000001,1983,1980s,D,Major,D Major,0.2967273955883271,0.039991908701702286,0.7400986610288937,0.6245785383320156,0.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3361,0.0188,0.623,230413,0.672,0,3gVDRvW6xR3aKdPWkUOVdo,0.0508,11,0.10300000000000001,-5.58,0,This Is The Night,42,1993-01-01,0.0234,96.07799999999999,0.332,1993,1990s,B,Minor,B Minor,0.09590360575644825,0.04173557607524611,0.8522433638712709,0.3936154958601505,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The The,4AD
3362,0.6809999999999999,0.4270000000000001,287760,0.314,0,0bF2zk4BRmnJ1xoyIBLpoP,0.025,4,0.0966,-17.632,0,Soul Mining,27,1983-01-01,0.0878,97.234,0.11900000000000001,1983,1980s,E,Minor,E Minor,0.35984344382120326,0.052358554176873406,0.6635032495497611,0.3983514345059834,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3363,0.0528,0.643,305373,0.6709999999999999,0,34w0xfr9bTDPWaocQX7v6e,3.06e-05,9,0.318,-10.432,0,Heartland,25,1986-12-11,0.0361,125.86,0.7240000000000001,1986,1980s,A,Minor,A Minor,0.14795385332511887,0.055621192384695296,0.7762587111424321,0.5156273684814271,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3364,0.0136,0.618,234760,0.961,0,1qDJlpLzK9kvwV7fosIoFm,0.105,5,0.17300000000000001,-2.134,1,Slow Emotion Replay,47,1993-01-01,0.0319,131.461,0.853,1993,1990s,F,Major,F Major,0.13074038562524354,0.04254081585775912,0.9062093806279853,0.5385737286503804,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The The,4AD
3365,0.133,0.718,335400,0.66,0,5fcZFpXkS4NLUfoP3y99WW,0.0214,4,0.13,-12.183,1,Perfect,25,1983-01-01,0.0426,109.25399999999999,0.963,1983,1980s,E,Major,E Major,0.17459374381302117,0.061183404243337645,0.7488372093023257,0.44759536402407296,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3366,0.0222,0.583,343960,0.9309999999999999,0,0ePFQQM2Khcf06Bwu9UZv9,0.368,6,0.377,-12.195,0,I've Been Waitin' For Tomorrow (All Of My Life),25,1983-01-01,0.0779,166.563,0.929,1983,1980s,F#,Minor,F# Minor,0.3192688413857828,0.06276906160204743,0.7486492835330045,0.6823807514410609,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3367,0.446,0.75,354840,0.58,0,2Lizm4hMxghcrzTGkN44wn,0.245,4,0.0469,-13.948,0,The Twilight Hour,24,1983-01-01,0.0549,109.414,0.7290000000000001,1983,1980s,E,Minor,E Minor,0.22500461350551318,0.0647844765626505,0.7211964607313445,0.4482508572622506,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3368,0.0202,0.649,340360,0.965,0,4P7R2sx83UZjIGLTioMbKl,0.0014199999999999998,11,0.11199999999999999,-2.9730000000000003,0,Armageddon Days (Are Here Again) - Remastered,34,1989-05-16,0.0743,99.97,0.738,1989,1980s,B,Minor,B Minor,0.30451444050017545,0.062102196357730226,0.8930702372562839,0.4095603688788198,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3369,0.0237,0.5760000000000001,296333,0.703,0,3zf2eLN9Yf8ayZO5cn4Xh5,0.0013,10,0.0752,-10.913,1,This Is the Day,53,1983-01-01,0.0486,141.567,0.684,1983,1980s,Bb,Major,Bb Major,0.1991844119557002,0.05394661966007656,0.7687260198888107,0.5799763203067709,0.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3370,0.0628,0.601,409067,0.762,0,7d8NzhD3rycPayNCzmb9rK,0.588,11,0.102,-11.931,0,Uncertain Smile,50,1983-01-01,0.0454,142.705,0.8420000000000001,1983,1980s,B,Minor,B Minor,0.1860693889462714,0.07482950478586957,0.7527836504580692,0.5846385159633088,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3371,0.0131,0.56,297067,0.875,0,5O7RVmqK3AYoFfyeafxOqH,0.0006929999999999999,10,0.063,-4.4830000000000005,1,This Is the Day,56,2001-11-22,0.0518,141.661,0.5379999999999999,2001,2000s,Bb,Major,Bb Major,0.21229943496512904,0.054082586073779006,0.8694229112833763,0.5803614225842002,0.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The The,4AD
3372,0.05,0.6759999999999999,574667,0.7070000000000001,0,0pAWc1N5PQdQhkyj73uJut,0.45899999999999996,11,0.129,-13.663,1,Giant,37,1983-01-01,0.0614,107.75299999999999,0.9620000000000001,1983,1980s,B,Major,B Major,0.2516445039934155,0.10550530602446062,0.7256596977527211,0.4414460180834197,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3373,0.0121,0.467,288067,0.951,0,1Oymm8ZPqQBF4iibVIWJzJ,0.158,4,0.20600000000000002,-9.026,1,Infected,35,1986-12-11,0.105,185.963,0.551,1986,1980s,E,Major,E Major,0.43033669249688317,0.052415422962986014,0.7982773471145566,0.7618593065700907,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The The,4AD
3374,0.000221,0.239,211667,0.659,0,5QO4lhAf3vWJbnJBGxzPNK,0.364,3,0.0791,-10.474,1,Amelia,35,1984-11-01,0.039,176.563,0.39399999999999996,1984,1980s,Eb,Major,Eb Major,0.15983934292741375,0.038263060555809955,0.7756009709498082,0.7233490788271587,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3375,0.919,0.168,244067,0.205,0,1DzsFF0bcBcYkZTm1rbprD,0.922,7,0.10800000000000001,-19.861,0,Otterley,35,1984-11-01,0.0347,99.853,0.0441,1984,1980s,G,Minor,G Minor,0.1422160307584938,0.04426484775466472,0.6285960378983635,0.40908103944840246,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3376,0.74,0.498,162507,0.406,0,6DRV8nuBXCPjpSHnOWnVz8,0.506,11,0.317,-13.505999999999998,0,Oomingmak,33,1986-04-14,0.0415,119.272,0.9079999999999999,1986,1980s,B,Minor,B Minor,0.17008545465353003,0.029156645163967345,0.7281183932346723,0.48863743439946583,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3377,0.8190000000000001,0.345,184960,0.0815,0,3PvQYnfxYSzLtBc0xkOcLo,0.0056,7,0.16,-21.226,1,Throughout the Dark Months of April And May,33,1986-04-14,0.0382,170.076,0.145,1986,1980s,G,Major,G Major,0.15656058717505653,0.03331584664470457,0.6072194816380864,0.6967729248517971,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3378,0.0005740000000000001,0.48100000000000004,179280,0.625,0,6FwoAekQelrCxhP9tVu1ju,0.7879999999999999,5,0.124,-5.816,1,Athol-brose,35,1988-09-19,0.0383,120.07799999999999,0.4370000000000001,1988,1980s,F,Major,F Major,0.1569704316441012,0.03226368148144855,0.8485474904079555,0.49193948158678524,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3379,0.0361,0.198,379067,0.402,0,5JeK01OZLYXm4KntPXYOmx,0.73,0,0.0845,-11.978,1,Donimo,34,1984-11-01,0.0322,175.305,0.10099999999999999,1984,1980s,C,Major,C Major,0.1319699190323775,0.0692722944165596,0.7520476078615613,0.7181952632419877,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3380,0.0317,0.545,209533,0.626,0,1L92V2HTw2VJ7xxapZ7o4I,0.0139,2,0.0705,-10.412,0,Cicely,33,1984-11-01,0.0301,101.59100000000001,0.414,1984,1980s,D,Minor,D Minor,0.12336318518243984,0.037867757658206366,0.7765719207579673,0.41620133474810633,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3381,4.5299999999999997e-05,0.331,217133,0.478,0,1WSRkK9qKnnSmP0m45jpME,0.000245,2,0.11,-11.748,1,Love's Easy Tears,32,1986-10-13,0.038,112.603,0.317,1986,1980s,D,Major,D Major,0.15574089823696724,0.03927558428509823,0.7556495184402162,0.46131565686567716,0.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3382,0.032,0.442,249933,0.428,0,65Nar8CeQhlY9YosE1WoDf,0.00494,0,0.0964,-14.210999999999999,1,Eyes Are Mosaics,32,1986-11-10,0.0347,121.45299999999999,0.384,1986,1980s,C,Major,C Major,0.1422160307584938,0.04535146762221046,0.7170777542870567,0.4975726266023737,0.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3383,0.155,0.556,194827,0.7909999999999999,0,0piszXZr6CH7o1plWmtewQ,0.00018,0,0.0979,-6.069,1,For Phoebe Still a Baby,35,1988-09-19,0.0262,113.096,0.578,1988,1980s,C,Major,C Major,0.10737925088969848,0.03514361313517062,0.8445853887714353,0.4633353954058118,0.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3384,0.00788,0.467,234893,0.657,0,4kxpoNJE8r3LgsSzEqaEDU,0.0,4,0.161,-9.756,1,Bluebeard,35,1993-01-01,0.0315,94.89200000000001,0.507,1993,1990s,E,Major,E Major,0.12910100774906497,0.042565452823729734,0.7868451961475218,0.3887566522321594,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cocteau Twins,4AD
3385,0.24600000000000002,0.195,206333,0.3720000000000001,0,2AWySpIW8pg6E8MxEUFVmn,0.00011499999999999999,7,0.08800000000000001,-14.052,1,Feet-like Fins,31,1986-04-14,0.0326,100.361,0.106,1986,1980s,G,Major,G Major,0.1336092969085561,0.037274988552146636,0.7195677707305614,0.41116223047961625,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3386,0.948,0.249,447533,0.17600000000000002,0,62T99tGV272hLfcRLLkFJf,0.89,3,0.157,-18.836,1,Memory Gongs,31,1986-11-10,0.0377,117.072,0.0386,1986,1980s,Eb,Major,Eb Major,0.15451136482983327,0.08195495992139881,0.6446480306945424,0.4796244023745243,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3387,0.29,0.146,257867,0.429,0,5ilhZqIhXgfJyf3oyZNEzK,0.231,0,0.182,-14.56,1,She Will Destroy You,31,1986-11-10,0.0365,159.835,0.115,1986,1980s,C,Major,C Major,0.14959323120129747,0.04682116452454731,0.7116122464959674,0.6548172607756944,0.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3388,0.0323,0.4320000000000001,169960,0.614,0,4FJim2MO0WSp3rK00pFaxC,0.10099999999999999,3,0.0542,-12.349,1,Orange Appled,30,1986-10-13,0.0307,100.79,0.665,1986,1980s,Eb,Major,Eb Major,0.12582225199670774,0.030537241460049585,0.7462375694933834,0.41291977172447986,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3389,0.93,0.34,205960,0.345,0,11TjIWJL0NldXSujEzx6qw,0.00175,2,0.23199999999999998,-13.359000000000002,1,Little Spacey,30,1986-04-14,0.0289,171.4,0.284,1986,1980s,D,Major,D Major,0.11844505155390403,0.03720589390322155,0.730420483908856,0.7021971313977166,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3390,0.10300000000000001,0.316,219747,0.6609999999999999,0,4UKjRXDKAnZR2uTYgjYcnl,7.65e-05,0,0.37799999999999995,-4.303999999999999,1,Ella Megalast Burls Forever,34,1988-09-19,0.0321,79.985,0.402,1988,1980s,C,Major,C Major,0.13156007456333285,0.03975980254861077,0.8722261373424164,0.32768516659770336,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cocteau Twins,4AD
3391,0.11699999999999999,0.485,269227,0.48200000000000004,0,4MQNReSPjqMrDl4BwjLALR,0.000254,0,0.385,-11.004000000000001,1,Evangeline,36,1993-01-01,0.0257,103.934,0.446,1993,1990s,C,Major,C Major,0.10533002854447522,0.048925494851059355,0.7673009161381255,0.425800213854669,0.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cocteau Twins,4AD
3392,0.0054,0.599,218760,0.525,0,4pSUgU9nljaDmWWRxXGmAe,0.0,4,0.0843,-12.568,0,Know Who You Are At Every Age,35,1993-01-01,0.0281,111.656,0.617,1993,1990s,E,Minor,E Minor,0.11516629580154683,0.03957697032746047,0.7428079242032731,0.4574359562622137,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cocteau Twins,4AD
